날짜,노선명,역명,승차총승객수,하차총승객수,총승하차인원,월
2020-01-23,4호선,서울역,14215,26133,40348,1
2020-01-23,4호선,사당,29446,23587,53033,1
2020-01-23,경부선,서울역,5854,1898,7752,1
2020-01-23,경부선,가산디지털단지,18658,21332,39990,1
2020-01-23,분당선,선릉,12850,20624,33474,1
2020-01-23,경의선,서울역,4278,6315,10593,1
2020-01-23,경의선,홍대입구,2105,2442,4547,1
2020-01-23,7호선,고속터미널,19199,23751,42950,1
2020-01-23,7호선,가산디지털단지,46975,45374,92349,1
2020-01-23,8호선,잠실(송파구청),17529,19910,37439,1
2020-01-23,9호선,고속터미널,14519,32263,46782,1
2020-01-23,공항철도 1호선,서울역,13197,14481,27678,1
2020-01-23,공항철도 1호선,홍대입구,12001,12208,24209,1
2020-01-24,8호선,잠실(송파구청),8805,9508,18313,1
2020-01-24,7호선,가산디지털단지,11030,9273,20303,1
2020-01-24,7호선,고속터미널,9970,13642,23612,1
2020-01-24,경의선,홍대입구,1319,1456,2775,1
2020-01-24,경의선,서울역,1320,1422,2742,1
2020-01-24,분당선,선릉,1899,2599,4498,1
2020-01-24,경부선,가산디지털단지,5053,6025,11078,1
2020-01-24,경부선,서울역,4284,1264,5548,1
2020-01-24,4호선,사당,12699,10141,22840,1
2020-01-24,4호선,서울역,5099,15526,20625,1
2020-01-24,3호선,고속터미널,31403,65199,96602,1
2020-01-24,2호선,홍대입구,48136,49441,97577,1
2020-01-24,2호선,구로디지털단지,23796,20981,44777,1
2020-01-24,2호선,신림,37666,28379,66045,1
2020-01-24,2호선,사당,16036,16502,32538,1
2020-01-24,2호선,강남,33186,33251,66437,1
2020-01-24,2호선,선릉,9470,7267,16737,1
2020-01-24,2호선,잠실(송파구청),41856,39512,81368,1
2020-01-24,1호선,서울역,32248,39786,72034,1
2020-01-24,공항철도 1호선,홍대입구,8200,7655,15855,1
2020-01-24,공항철도 1호선,서울역,10180,12784,22964,1
2020-01-24,9호선,고속터미널,7572,22403,29975,1
2020-01-25,1호선,서울역,35849,34423,70272,1
2020-01-25,2호선,잠실(송파구청),37015,34804,71819,1
2020-01-25,2호선,선릉,5613,5048,10661,1
2020-01-25,2호선,강남,18365,20003,38368,1
2020-01-25,2호선,사당,12336,13372,25708,1
2020-01-25,2호선,신림,27095,28289,55384,1
2020-01-25,2호선,구로디지털단지,18464,18963,37427,1
2020-01-25,2호선,홍대입구,37373,43471,80844,1
2020-01-25,3호선,고속터미널,32956,28370,61326,1
2020-01-25,4호선,서울역,5026,13578,18604,1
2020-01-25,4호선,사당,10484,8774,19258,1
2020-01-25,경부선,서울역,6400,1137,7537,1
2020-01-25,경부선,가산디지털단지,4339,5972,10311,1
2020-01-25,분당선,선릉,1098,1746,2844,1
2020-01-25,경의선,서울역,1323,1355,2678,1
2020-01-25,경의선,홍대입구,867,1324,2191,1
2020-01-25,7호선,고속터미널,16006,7488,23494,1
2020-01-25,7호선,가산디지털단지,8123,7241,15364,1
2020-01-25,8호선,잠실(송파구청),7146,8021,15167,1
2020-01-25,9호선,고속터미널,8114,9430,17544,1
2020-01-25,공항철도 1호선,서울역,12369,10578,22947,1
2020-01-25,공항철도 1호선,홍대입구,6364,6656,13020,1
2020-01-26,2호선,잠실(송파구청),51575,48090,99665,1
2020-01-26,2호선,선릉,8179,7882,16061,1
2020-01-26,2호선,강남,31769,35387,67156,1
2020-01-26,2호선,사당,19091,21379,40470,1
2020-01-26,2호선,신림,34291,39207,73498,1
2020-01-26,2호선,구로디지털단지,25232,26726,51958,1
2020-01-26,2호선,홍대입구,56309,64972,121281,1
2020-01-26,3호선,고속터미널,59992,36321,96313,1
2020-01-26,4호선,서울역,5701,12704,18405,1
2020-01-26,4호선,사당,14120,12840,26960,1
2020-01-26,경부선,서울역,7200,946,8146,1
2020-01-26,경부선,가산디지털단지,4842,7338,12180,1
2020-01-26,분당선,선릉,1623,2777,4400,1
2020-01-26,경의선,서울역,1474,1118,2592,1
2020-01-26,경의선,홍대입구,1423,2048,3471,1
2020-01-26,7호선,고속터미널,23110,8089,31199,1
2020-01-26,7호선,가산디지털단지,11596,11082,22678,1
2020-01-26,8호선,잠실(송파구청),10912,12117,23029,1
2020-01-26,9호선,고속터미널,14160,12056,26216,1
2020-01-26,공항철도 1호선,서울역,14480,9077,23557,1
2020-01-26,공항철도 1호선,홍대입구,9060,9601,18661,1
2020-01-26,1호선,서울역,40076,28841,68917,1
2020-01-27,2호선,잠실(송파구청),52788,50048,102836,1
2020-01-27,2호선,선릉,12699,11775,24474,1
2020-01-27,2호선,강남,42470,42586,85056,1
2020-01-27,2호선,사당,21403,24603,46006,1
2020-01-27,2호선,신림,37467,41210,78677,1
2020-01-27,2호선,구로디지털단지,26557,28015,54572,1
2020-01-27,2호선,홍대입구,59328,62335,121663,1
2020-01-27,3호선,고속터미널,64244,39980,104224,1
2020-01-27,4호선,서울역,5213,12680,17893,1
2020-01-27,4호선,사당,14622,13866,28488,1
2020-01-27,경부선,서울역,8580,1153,9733,1
2020-01-27,경부선,가산디지털단지,4834,6733,11567,1
2020-01-27,분당선,선릉,2539,4321,6860,1
2020-01-27,경의선,서울역,1492,1079,2571,1
2020-01-27,경의선,홍대입구,1434,1883,3317,1
2020-01-27,7호선,고속터미널,23321,8898,32219,1
2020-01-27,7호선,가산디지털단지,11518,11416,22934,1
2020-01-27,8호선,잠실(송파구청),11618,12676,24294,1
2020-01-27,9호선,고속터미널,14641,13514,28155,1
2020-01-27,공항철도 1호선,서울역,14715,10477,25192,1
2020-01-27,공항철도 1호선,홍대입구,9298,9152,18450,1
2020-01-27,1호선,서울역,41239,31184,72423,1
2020-01-28,2호선,잠실(송파구청),75376,74128,149504,1
2020-01-28,2호선,선릉,60221,53610,113831,1
2020-01-28,2호선,강남,99953,101282,201235,1
2020-01-28,2호선,사당,39193,43472,82665,1
2020-01-28,2호선,신림,68218,67766,135984,1
2020-01-28,2호선,구로디지털단지,66984,67108,134092,1
2020-01-28,2호선,홍대입구,67507,72390,139897,1
2020-01-28,3호선,고속터미널,52376,42944,95320,1
2020-01-28,4호선,서울역,13636,20132,33768,1
2020-01-28,4호선,사당,26449,22885,49334,1
2020-01-28,경부선,서울역,8072,1456,9528,1
2020-01-28,경부선,가산디지털단지,19081,21549,40630,1
2020-01-28,분당선,선릉,13262,21307,34569,1
2020-01-28,경의선,서울역,4588,5490,10078,1
2020-01-28,경의선,홍대입구,1906,2133,4039,1
2020-01-28,7호선,고속터미널,22964,15291,38255,1
2020-01-28,7호선,가산디지털단지,46780,47148,93928,1
2020-01-28,8호선,잠실(송파구청),14906,16865,31771,1
2020-01-28,9호선,고속터미널,13870,16387,30257,1
2020-01-28,공항철도 1호선,서울역,13616,9572,23188,1
2020-01-28,공항철도 1호선,홍대입구,10574,10444,21018,1
2020-01-28,1호선,서울역,55784,46389,102173,1
2020-01-29,2호선,잠실(송파구청),78801,76812,155613,1
2020-01-29,2호선,선릉,65259,58109,123368,1
2020-01-29,2호선,강남,106844,107871,214715,1
2020-01-29,2호선,사당,42831,46851,89682,1
2020-01-29,2호선,신림,72308,70664,142972,1
2020-01-29,2호선,구로디지털단지,70508,70993,141501,1
2020-01-29,2호선,홍대입구,68126,72676,140802,1
2020-01-29,3호선,고속터미널,46965,43772,90737,1
2020-01-29,4호선,서울역,14845,22003,36848,1
2020-01-29,4호선,사당,28533,24373,52906,1
2020-01-29,경부선,서울역,6651,1504,8155,1
2020-01-29,경부선,가산디지털단지,20613,23398,44011,1
2020-01-29,분당선,선릉,14616,23611,38227,1
2020-01-29,경의선,서울역,4612,5861,10473,1
2020-01-29,경의선,홍대입구,1878,2262,4140,1
2020-01-29,7호선,고속터미널,19769,15689,35458,1
2020-01-29,7호선,가산디지털단지,49712,50337,100049,1
2020-01-29,8호선,잠실(송파구청),15292,17740,33032,1
2020-01-29,9호선,고속터미널,12739,16824,29563,1
2020-01-29,공항철도 1호선,서울역,11921,9575,21496,1
2020-01-29,공항철도 1호선,홍대입구,10983,11406,22389,1
2020-01-29,1호선,서울역,56226,50057,106283,1
2020-01-30,공항철도 1호선,홍대입구,11092,11288,22380,1
2020-01-30,공항철도 1호선,서울역,11771,9783,21554,1
2020-01-30,9호선,고속터미널,12895,17370,30265,1
2020-01-30,8호선,잠실(송파구청),15733,17984,33717,1
2020-01-30,7호선,가산디지털단지,49804,50790,100594,1
2020-01-30,7호선,고속터미널,19626,16019,35645,1
2020-01-30,경의선,홍대입구,1959,2215,4174,1
2020-01-30,경의선,서울역,4662,5803,10465,1
2020-01-30,분당선,선릉,14703,23597,38300,1
2020-01-30,경부선,가산디지털단지,20645,23555,44200,1
2020-01-30,경부선,서울역,6215,1400,7615,1
2020-01-30,4호선,사당,29073,25015,54088,1
2020-01-30,4호선,서울역,15046,22438,37484,1
2020-01-30,3호선,고속터미널,46824,44865,91689,1
2020-01-30,2호선,홍대입구,70210,74396,144606,1
2020-01-30,2호선,구로디지털단지,71306,71596,142902,1
2020-01-30,2호선,신림,72365,70256,142621,1
2020-01-30,2호선,사당,43899,47594,91493,1
2020-01-30,2호선,강남,106050,108133,214183,1
2020-01-30,2호선,선릉,67058,59576,126634,1
2020-01-30,2호선,잠실(송파구청),80368,78540,158908,1
2020-01-30,1호선,서울역,55339,50836,106175,1
2020-01-31,1호선,서울역,58277,54060,112337,1
2020-01-31,2호선,잠실(송파구청),80783,78372,159155,1
2020-01-31,2호선,선릉,65582,58482,124064,1
2020-01-31,2호선,강남,108233,112821,221054,1
2020-01-31,2호선,사당,46151,50496,96647,1
2020-01-31,2호선,신림,74018,72346,146364,1
2020-01-31,2호선,구로디지털단지,71642,71634,143276,1
2020-01-31,2호선,홍대입구,70875,79651,150526,1
2020-01-31,3호선,고속터미널,50449,50455,100904,1
2020-01-31,4호선,서울역,15247,23993,39240,1
2020-01-31,4호선,사당,30309,26176,56485,1
2020-01-31,경부선,서울역,7635,1785,9420,1
2020-01-31,경부선,가산디지털단지,20553,23479,44032,1
2020-01-31,분당선,선릉,14315,23336,37651,1
2020-01-31,경의선,서울역,4791,6070,10861,1
2020-01-31,경의선,홍대입구,1933,2446,4379,1
2020-01-31,7호선,고속터미널,20292,16424,36716,1
2020-01-31,7호선,가산디지털단지,49763,50155,99918,1
2020-01-31,8호선,잠실(송파구청),15679,18570,34249,1
2020-01-31,9호선,고속터미널,13750,19041,32791,1
2020-01-31,공항철도 1호선,서울역,13100,10935,24035,1
2020-01-31,공항철도 1호선,홍대입구,11310,11954,23264,1
2020-02-01,2호선,잠실(송파구청),58011,55089,113100,2
2020-02-01,2호선,선릉,26026,23009,49035,2
2020-02-01,2호선,강남,65598,69156,134754,2
2020-02-01,2호선,사당,34268,37016,71284,2
2020-02-01,2호선,신림,53866,51985,105851,2
2020-02-01,2호선,구로디지털단지,37857,37681,75538,2
2020-02-01,2호선,홍대입구,69648,78330,147978,2
2020-02-01,3호선,고속터미널,48285,47465,95750,2
2020-02-01,4호선,서울역,6792,15379,22171,2
2020-02-01,4호선,사당,21990,20185,42175,2
2020-02-01,경부선,서울역,5226,1123,6349,2
2020-02-01,경부선,가산디지털단지,5927,7739,13666,2
2020-02-01,분당선,선릉,5028,8499,13527,2
2020-02-01,경의선,서울역,1244,1494,2738,2
2020-02-01,경의선,홍대입구,1816,2183,3999,2
2020-02-01,7호선,고속터미널,15403,11972,27375,2
2020-02-01,7호선,가산디지털단지,14267,13219,27486,2
2020-02-01,8호선,잠실(송파구청),11358,13031,24389,2
2020-02-01,9호선,고속터미널,11048,16729,27777,2
2020-02-01,공항철도 1호선,서울역,10865,9930,20795,2
2020-02-01,공항철도 1호선,홍대입구,11464,11581,23045,2
2020-02-01,1호선,서울역,34375,33070,67445,2
2020-02-02,1호선,서울역,27746,25860,53606,2
2020-02-02,2호선,잠실(송파구청),41970,38764,80734,2
2020-02-02,2호선,선릉,13444,11679,25123,2
2020-02-02,2호선,강남,37382,36531,73913,2
2020-02-02,2호선,사당,23229,24536,47765,2
2020-02-02,2호선,신림,40218,38819,79037,2
2020-02-02,2호선,구로디지털단지,25749,25665,51414,2
2020-02-02,2호선,홍대입구,54803,53722,108525,2
2020-02-02,3호선,고속터미널,36088,35775,71863,2
2020-02-02,4호선,서울역,5374,12014,17388,2
2020-02-02,4호선,사당,15153,14389,29542,2
2020-02-02,경부선,서울역,4997,925,5922,2
2020-02-02,경부선,가산디지털단지,4069,5407,9476,2
2020-02-02,분당선,선릉,2535,4219,6754,2
2020-02-02,경의선,서울역,949,944,1893,2
2020-02-02,경의선,홍대입구,1486,1717,3203,2
2020-02-02,경의선,서울역,2,0,2,2
2020-02-02,7호선,고속터미널,11255,8590,19845,2
2020-02-02,7호선,가산디지털단지,9082,8593,17675,2
2020-02-02,8호선,잠실(송파구청),8837,9431,18268,2
2020-02-02,9호선,고속터미널,8479,12937,21416,2
2020-02-02,공항철도 1호선,서울역,10516,8602,19118,2
2020-02-02,공항철도 1호선,홍대입구,9552,8682,18234,2
2020-02-03,1호선,서울역,48307,46039,94346,2
2020-02-03,2호선,잠실(송파구청),72031,70736,142767,2
2020-02-03,2호선,선릉,63324,56654,119978,2
2020-02-03,2호선,강남,100352,101584,201936,2
2020-02-03,2호선,사당,38713,42878,81591,2
2020-02-03,2호선,신림,68681,66920,135601,2
2020-02-03,2호선,구로디지털단지,67861,68039,135900,2
2020-02-03,2호선,홍대입구,61615,63969,125584,2
2020-02-03,3호선,고속터미널,40831,38708,79539,2
2020-02-03,4호선,서울역,13848,19749,33597,2
2020-02-03,4호선,사당,26435,21951,48386,2
2020-02-03,경부선,서울역,5014,1497,6511,2
2020-02-03,경부선,가산디지털단지,19884,22679,42563,2
2020-02-03,분당선,선릉,14173,22705,36878,2
2020-02-03,경의선,서울역,4334,5510,9844,2
2020-02-03,경의선,홍대입구,1549,1851,3400,2
2020-02-03,7호선,고속터미널,16874,14215,31089,2
2020-02-03,7호선,가산디지털단지,48603,49437,98040,2
2020-02-03,8호선,잠실(송파구청),14444,16349,30793,2
2020-02-03,9호선,고속터미널,11286,15305,26591,2
2020-02-03,공항철도 1호선,서울역,10045,8761,18806,2
2020-02-03,공항철도 1호선,홍대입구,9778,9814,19592,2
2020-02-04,1호선,서울역,48476,45855,94331,2
2020-02-04,2호선,잠실(송파구청),73810,71859,145669,2
2020-02-04,2호선,선릉,64433,57180,121613,2
2020-02-04,2호선,강남,103200,103228,206428,2
2020-02-04,2호선,사당,40378,43668,84046,2
2020-02-04,2호선,신림,69572,68381,137953,2
2020-02-04,2호선,구로디지털단지,68371,68631,137002,2
2020-02-04,2호선,홍대입구,62935,65944,128879,2
2020-02-04,3호선,고속터미널,40058,38177,78235,2
2020-02-04,4호선,서울역,14109,19807,33916,2
2020-02-04,4호선,사당,27069,22782,49851,2
2020-02-04,경부선,서울역,4564,1305,5869,2
2020-02-04,경부선,가산디지털단지,19463,22435,41898,2
2020-02-04,분당선,선릉,14304,22741,37045,2
2020-02-04,경의선,서울역,4297,5500,9797,2
2020-02-04,경의선,홍대입구,1638,1853,3491,2
2020-02-04,경의선,서울역,1,0,1,2
2020-02-04,7호선,고속터미널,16008,14081,30089,2
2020-02-04,7호선,가산디지털단지,49428,49163,98591,2
2020-02-04,8호선,잠실(송파구청),14539,16381,30920,2
2020-02-04,9호선,고속터미널,11340,15021,26361,2
2020-02-04,공항철도 1호선,서울역,9756,8243,17999,2
2020-02-04,공항철도 1호선,홍대입구,10123,10392,20515,2
2020-02-05,1호선,서울역,46922,44674,91596,2
2020-02-05,2호선,잠실(송파구청),72954,71788,144742,2
2020-02-05,2호선,선릉,63230,56110,119340,2
2020-02-05,2호선,강남,102545,103379,205924,2
2020-02-05,2호선,사당,39729,42689,82418,2
2020-02-05,2호선,신림,68551,66599,135150,2
2020-02-05,2호선,구로디지털단지,66827,67502,134329,2
2020-02-05,2호선,홍대입구,63059,66026,129085,2
2020-02-05,3호선,고속터미널,40045,38165,78210,2
2020-02-05,4호선,서울역,13663,19231,32894,2
2020-02-05,4호선,사당,26536,22294,48830,2
2020-02-05,경부선,서울역,4664,1341,6005,2
2020-02-05,경부선,가산디지털단지,18943,21875,40818,2
2020-02-05,분당선,선릉,13964,22417,36381,2
2020-02-05,경의선,서울역,4273,5402,9675,2
2020-02-05,경의선,홍대입구,1527,1965,3492,2
2020-02-05,7호선,고속터미널,15503,13590,29093,2
2020-02-05,7호선,가산디지털단지,48461,48723,97184,2
2020-02-05,8호선,잠실(송파구청),14401,16644,31045,2
2020-02-05,9호선,고속터미널,11025,14997,26022,2
2020-02-05,공항철도 1호선,서울역,9896,8151,18047,2
2020-02-05,공항철도 1호선,홍대입구,10242,10295,20537,2
2020-02-06,1호선,서울역,47433,44662,92095,2
2020-02-06,2호선,잠실(송파구청),71464,69150,140614,2
2020-02-06,2호선,선릉,62378,55752,118130,2
2020-02-06,2호선,강남,101782,102485,204267,2
2020-02-06,2호선,사당,39375,42821,82196,2
2020-02-06,2호선,신림,68172,66276,134448,2
2020-02-06,2호선,구로디지털단지,66697,67009,133706,2
2020-02-06,2호선,홍대입구,63111,66274,129385,2
2020-02-06,3호선,고속터미널,39941,38833,78774,2
2020-02-06,4호선,서울역,13943,19588,33531,2
2020-02-06,4호선,사당,26460,22372,48832,2
2020-02-06,경부선,서울역,4586,1278,5864,2
2020-02-06,경부선,가산디지털단지,19129,21584,40713,2
2020-02-06,분당선,선릉,13735,22333,36068,2
2020-02-06,경의선,서울역,4153,5378,9531,2
2020-02-06,경의선,홍대입구,1702,1917,3619,2
2020-02-06,7호선,고속터미널,15629,13753,29382,2
2020-02-06,7호선,가산디지털단지,47784,48433,96217,2
2020-02-06,8호선,잠실(송파구청),13607,15797,29404,2
2020-02-06,9호선,고속터미널,11072,14740,25812,2
2020-02-06,공항철도 1호선,서울역,9541,8075,17616,2
2020-02-06,공항철도 1호선,홍대입구,9935,10384,20319,2
2020-02-07,1호선,서울역,53092,49805,102897,2
2020-02-07,2호선,잠실(송파구청),74405,70983,145388,2
2020-02-07,2호선,선릉,63327,56242,119569,2
2020-02-07,2호선,강남,106007,110312,216319,2
2020-02-07,2호선,사당,42372,46504,88876,2
2020-02-07,2호선,신림,71326,69380,140706,2
2020-02-07,2호선,구로디지털단지,69178,69194,138372,2
2020-02-07,2호선,홍대입구,66760,75006,141766,2
2020-02-07,3호선,고속터미널,45957,47438,93395,2
2020-02-07,4호선,서울역,14249,21793,36042,2
2020-02-07,4호선,사당,28410,24108,52518,2
2020-02-07,경부선,서울역,6577,1726,8303,2
2020-02-07,경부선,가산디지털단지,19833,22320,42153,2
2020-02-07,분당선,선릉,13750,22186,35936,2
2020-02-07,경의선,서울역,4479,5610,10089,2
2020-02-07,경의선,홍대입구,1849,2196,4045,2
2020-02-07,7호선,고속터미널,17938,14973,32911,2
2020-02-07,7호선,가산디지털단지,48482,48501,96983,2
